id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
MT1M	4	0.25785	0.32203	0.83311	7355	1	-0.020755	0.35235	0.49386	0.999927	8990	1	-0.020755
LARP1B	4	0.15878	0.23451	0.820598	5125	2	-0.28128	0.35254	0.49386	0.999927	8991	1	-0.28128
PERM1	4	0.34212	0.40803	0.865158	8981	1	-0.13227	0.35262	0.49386	0.999927	8992	1	-0.13227
OTUD7A	3	0.44534	0.42588	0.875496	9993	1	-0.28448	0.35267	0.43074	0.999927	8993	1	-0.28448
DMP1	4	0.11999	0.20426	0.820598	4268	2	-0.11284	0.35277	0.49386	0.999927	8994	1	-0.11284
A2M	4	0.2205	0.28771	0.820598	6549	2	-0.21585	0.35277	0.49386	0.999927	8995	1	-0.21585
EFNA5	4	0.29516	0.36505	0.846967	8169	2	-0.078718	0.35292	0.49386	0.999927	8996	1	-0.078718
SLC25A37	4	0.62421	0.58041	0.894736	12220	1	-0.17422	0.35296	0.49386	0.999927	8997	1	-0.17422
MIS18BP1	4	0.79214	0.74252	0.937784	15122	0	-0.038351	0.35314	0.49386	0.999927	8998	1	-0.038351
RAP1GAP2	4	0.65992	0.59872	0.894736	12769	1	-0.043748	0.35318	0.49386	0.999927	8999	1	-0.043748
HIST1H3H	4	0.21797	0.28562	0.820598	6484	2	-0.19139	0.35327	0.49386	0.999927	9000	1	-0.19139
CT47A5	4	0.88669	0.85917	0.96551	16942	0	0.0561	0.35337	0.49386	0.999927	9001	1	0.0561
EBI3	4	0.64848	0.59362	0.894736	12580	1	0.28073	0.35341	0.49386	0.999927	9002	1	0.28073
KCNV1	4	0.29268	0.35983	0.844163	8126	2	-0.17008	0.35367	0.49386	0.999927	9003	1	-0.17008
CASP6	4	0.79506	0.7483	0.940999	15187	0	-0.060552	0.35378	0.49386	0.999927	9004	1	-0.060552
ZC3H4	4	0.13013	0.21663	0.820598	4506	1	-0.0080765	0.35389	0.49386	0.999927	9005	1	-0.0080765
PLXND1	4	0.30349	0.37304	0.849601	8355	2	-0.1033	0.35389	0.49386	0.999927	9006	1	-0.1033
DDX3X	3	0.69134	0.63372	0.913125	13275	0	-0.10533	0.35395	0.43221	0.999927	9007	1	-0.10533
MAGEC2	4	0.7823	0.73222	0.932695	14924	0	0.13683	0.35412	0.49386	0.999927	9008	1	0.13683
DNAH7	4	0.81208	0.76764	0.941928	15546	0	-0.072631	0.35412	0.49386	0.999927	9009	1	-0.072631
USPL1	4	0.031436	0.063431	0.728574	1526	1	0.062682	0.35464	0.49386	0.999927	9010	1	0.062682
RSPH3	4	0.3781	0.43424	0.886288	9295	1	0.28026	0.35464	0.49386	0.999927	9011	1	0.28026
FAM166B	4	0.72116	0.67129	0.93003	13777	1	-0.085856	0.35479	0.49386	0.999927	9012	1	-0.085856
KIRREL2	4	0.8119	0.76628	0.941928	15544	0	-0.079787	0.35483	0.49386	0.999927	9013	1	-0.079787
BACE1	4	0.22007	0.28771	0.820598	6536	2	-0.07198	0.355	0.49386	0.999927	9014	1	-0.07198
OR4F21	3	0.62438	0.57742	0.894736	12223	1	0.24989	0.35502	0.43221	0.999927	9015	1	0.24989
PTH	4	0.2748	0.34264	0.838571	7732	2	-0.25312	0.3552	0.49386	0.999927	9016	1	-0.25312
BRIX1	4	0.062346	0.1194	0.820598	2721	2	-0.61448	0.35524	0.49386	0.999927	9017	1	-0.61448
FBN1	4	0.97686	0.97263	0.996402	18656	0	0.22872	0.3553	0.49386	0.999927	9018	1	0.22872
LAMTOR1	4	0.19713	0.27515	0.820598	6008	2	-0.10377	0.35539	0.49386	0.999927	9019	1	-0.10377
ASIP	3	0.75173	0.70154	0.932695	14356	0	-0.13239	0.35544	0.43369	0.999927	9020	1	-0.13239
PDE8A	4	0.76952	0.72315	0.932695	14697	0	0.20761	0.35548	0.49386	0.999927	9021	1	0.20761
ADGRL4	4	0.24403	0.3042	0.820598	7056	1	-0.087513	0.35554	0.49386	0.999927	9022	1	-0.087513
TSTD2	4	0.090288	0.17279	0.820598	3609	1	0.0034917	0.35562	0.49386	0.999927	9023	1	0.0034917
WDFY3	4	0.74961	0.7058	0.932695	14309	0	0.096933	0.35565	0.49386	0.999927	9024	1	0.096933
UBN2	4	0.18931	0.26992	0.820598	5815	2	-0.21109	0.35573	0.49524	0.999927	9025	1	-0.21109
BMP1	3	0.96618	0.96397	0.993827	18445	0	0.32292	0.35573	0.43369	0.999927	9026	1	0.32292
POLR1B	3	0.27793	0.30765	0.826985	7804	1	0.017265	0.35599	0.43369	0.999927	9027	1	0.017265
CCT5	4	0.27606	0.34375	0.838571	7761	2	-0.45583	0.35603	0.49524	0.999927	9028	1	-0.45583
TRAF1	4	0.26013	0.32402	0.833499	7403	2	-0.30194	0.35614	0.49524	0.999927	9029	1	-0.30194
ARL14EP	4	0.79811	0.75262	0.940999	15255	0	-0.088213	0.35621	0.49524	0.999927	9030	1	-0.088213
DDC	4	0.29913	0.36902	0.846967	8269	1	-0.12713	0.35644	0.49524	0.999927	9031	1	-0.12713
CUBN	4	0.00091014	0.0020799	0.471308	68	2	-0.73463	0.3567	0.49524	0.999927	9032	1	-0.73463
TRIM50	4	0.48793	0.50496	0.894736	10455	1	0.1285	0.35685	0.49524	0.999927	9033	1	0.1285
TCEAL2	4	0.11925	0.20426	0.820598	4250	2	-0.20746	0.35689	0.49524	0.999927	9034	1	-0.20746
MFSD6	4	0.96837	0.95874	0.991364	18484	0	0.18443	0.35692	0.49524	0.999927	9035	1	0.18443
S100A7	4	0.92534	0.90372	0.977238	17674	0	0.1531	0.35704	0.49524	0.999927	9036	1	0.1531
LY86	4	0.0068774	0.014879	0.595563	464	2	-0.30767	0.35711	0.49524	0.999927	9037	1	-0.30767
GCM1	4	0.65224	0.59533	0.894736	12637	1	-0.076739	0.35719	0.49524	0.999927	9038	1	-0.076739
C1orf61	4	0.25373	0.31907	0.83311	7267	1	-0.025933	0.35719	0.49524	0.999927	9039	1	-0.025933
ANKRD37	4	0.065121	0.12334	0.820598	2839	1	0.083573	0.35726	0.49524	0.999927	9040	1	0.083573
MAPK1IP1L	4	0.91443	0.88485	0.968503	17471	0	0.26182	0.35748	0.49524	0.999927	9041	1	0.26182
OR7E24	4	0.26498	0.32898	0.834089	7506	2	-0.2236	0.35762	0.49524	0.999927	9042	1	-0.2236
FRMD6	4	0.23415	0.29834	0.820598	6831	2	-0.15724	0.35775	0.49524	0.999927	9043	1	-0.15724
OR12D2	4	0.13616	0.2189	0.820598	4640	1	-0.16008	0.35782	0.49524	0.999927	9044	1	-0.16008
ALS2CR12	4	0.43496	0.47206	0.894736	9868	1	-0.14238	0.35797	0.49524	0.999927	9045	1	-0.14238
IL1F10	3	0.28124	0.30765	0.826985	7886	1	-0.16751	0.35803	0.43369	0.999927	9046	1	-0.16751
ATP6V0B	4	0.098835	0.18031	0.820598	3808	2	-0.16863	0.35814	0.49524	0.999927	9047	1	-0.16863
ZNF486	4	0.062249	0.11899	0.820598	2717	2	-0.30511	0.35819	0.49524	0.999927	9048	1	-0.30511
UBE2I	4	0.93883	0.92243	0.983394	17930	0	0.092385	0.35827	0.49524	0.999927	9049	1	0.092385
AGAP6	4	0.25988	0.32402	0.833499	7398	2	-0.24819	0.35831	0.49524	0.999927	9050	1	-0.24819
FREM3	4	0.057033	0.11319	0.820598	2528	2	-0.25213	0.35834	0.49524	0.999927	9051	1	-0.25213
GPATCH2L	4	0.88941	0.86275	0.96551	16991	0	0.081852	0.35838	0.49524	0.999927	9052	1	0.081852
MLLT3	4	0.037012	0.070177	0.743401	1757	1	-0.016449	0.35847	0.49524	0.999927	9053	1	-0.016449
TSPY3	4	0.23955	0.30131	0.820598	6944	2	-0.36827	0.35875	0.49524	0.999927	9054	1	-0.36827
ENDOG	4	0.16985	0.24847	0.820598	5360	2	-0.31252	0.35885	0.49524	0.999927	9055	1	-0.31252
BMP6	4	0.68596	0.62829	0.910168	13179	1	-0.00099248	0.35907	0.49524	0.999927	9056	1	-0.00099248
RAE1	3	0.91859	0.89921	0.974841	17545	0	0.22075	0.3591	0.43519	0.999927	9057	1	0.22075
RAB20	4	0.19386	0.27301	0.820598	5927	1	0.010955	0.35916	0.49524	0.999927	9058	1	0.010955
SPTLC1	4	0.29432	0.36285	0.846967	8154	2	-0.057953	0.35926	0.49524	0.999927	9059	1	-0.057953
DCST1	4	0.74002	0.68942	0.93211	14117	1	0.0078698	0.35935	0.49524	0.999927	9060	1	0.0078698
LOC100506422	4	0.54113	0.52968	0.894736	11117	1	0.18219	0.35954	0.49524	0.999927	9061	1	0.18219
KLHDC1	4	0.88714	0.85917	0.96551	16952	0	0.05914	0.35965	0.49524	0.999927	9062	1	0.05914
XKRY2	4	0.60456	0.57385	0.894736	11953	1	-0.044551	0.3597	0.49524	0.999927	9063	1	-0.044551
F5	4	0.2286	0.29444	0.820598	6713	2	-0.3486	0.35985	0.49524	0.999927	9064	1	-0.3486
PIEZO2	4	0.74719	0.70103	0.932695	14256	0	-0.16406	0.35995	0.49524	0.999927	9065	1	-0.16406
PRDM15	4	0.8514	0.80436	0.943623	16290	0	-0.014397	0.36013	0.49524	0.999927	9066	1	-0.014397
KLK3	3	0.29223	0.31593	0.83311	8115	1	-0.11434	0.36027	0.43519	0.999927	9067	1	-0.11434
NEUROD2	4	0.32524	0.3963	0.858577	8795	2	-0.14548	0.36035	0.49524	0.999927	9068	1	-0.14548
OR13G1	4	0.21244	0.28174	0.820598	6355	1	0.069887	0.3605	0.49524	0.999927	9069	1	0.069887
PPARGC1B	4	0.75574	0.71061	0.932695	14434	0	-0.047879	0.36062	0.49663	0.999927	9070	1	-0.047879
GATC	4	0.6201	0.58041	0.894736	12159	1	0.089559	0.36065	0.49663	0.999927	9071	1	0.089559
DAPK1	4	0.25727	0.32203	0.83311	7343	2	-0.18599	0.36069	0.49663	0.999927	9072	1	-0.18599
SFXN1	4	0.28161	0.35155	0.838571	7895	1	-0.040651	0.36121	0.49663	0.999927	9073	1	-0.040651
RALGPS2	4	0.45359	0.48033	0.894736	10083	1	-0.21301	0.36128	0.49663	0.999927	9074	1	-0.21301
BPIFA1	4	0.32147	0.39391	0.857649	8728	1	-0.15327	0.36136	0.49663	0.999927	9075	1	-0.15327
OR2V1	4	0.18452	0.26509	0.820598	5699	2	-0.5133	0.36143	0.49663	0.999927	9076	1	-0.5133
NME5	4	0.52631	0.52474	0.894736	10930	1	-0.036305	0.36149	0.49663	0.999927	9077	1	-0.036305
PREP	4	0.034515	0.064897	0.728574	1650	3	-0.55068	0.3616	0.49663	0.999927	9078	1	-0.55068
BCAR3	4	0.12793	0.21127	0.820598	4453	1	-0.10073	0.36169	0.49663	0.999927	9079	1	-0.10073
C7orf25	4	0.18799	0.26778	0.820598	5778	2	-0.39111	0.3618	0.49663	0.999927	9080	1	-0.39111
ASB3	4	0.24951	0.31407	0.83081	7161	2	-0.19363	0.36192	0.49802	0.999927	9081	1	-0.19363
RAB33B	4	0.22233	0.28771	0.820598	6587	2	-0.34896	0.36218	0.49802	0.999927	9082	1	-0.34896
PLVAP	4	0.0095643	0.023256	0.728574	586	1	0.14223	0.36232	0.49802	0.999927	9083	1	0.14223
ATP1A4	4	0.92869	0.91118	0.981232	17735	0	0.11275	0.3624	0.49802	0.999927	9084	1	0.11275
ZDHHC16	4	0.80646	0.76221	0.941928	15431	0	-0.063916	0.36247	0.49802	0.999927	9085	1	-0.063916
FBLN2	4	0.26045	0.32402	0.833499	7412	1	0.20818	0.36262	0.49802	0.999927	9086	1	0.20818
SUPT16H	4	0.17668	0.25632	0.820598	5522	1	-0.041923	0.36273	0.49802	0.999927	9087	1	-0.041923
FOXO1	4	0.87204	0.83957	0.962476	16672	0	0.18501	0.36277	0.49802	0.999927	9088	1	0.18501
CCDC169	4	0.86732	0.83017	0.956923	16579	0	0.051913	0.36284	0.49802	0.999927	9089	1	0.051913
KIAA2022	4	0.62996	0.58207	0.894736	12320	1	-0.11137	0.36303	0.49802	0.999927	9090	1	-0.11137
VSTM2B	4	0.016468	0.039327	0.728574	893	2	-0.66832	0.3631	0.49802	0.999927	9091	1	-0.66832
CAPNS2	4	0.036598	0.070176	0.743401	1736	2	-0.54375	0.36314	0.49802	0.999927	9092	1	-0.54375
PATZ1	4	0.12568	0.21127	0.820598	4398	2	-0.24588	0.36318	0.49802	0.999927	9093	1	-0.24588
PUS1	4	0.94119	0.92534	0.983643	17981	0	0.10434	0.36325	0.49802	0.999927	9094	1	0.10434
RPL35A	4	0.92473	0.90227	0.975998	17667	0	0.020794	0.36335	0.49802	0.999927	9095	1	0.020794
ARHGDIB	4	0.092103	0.17341	0.820598	3657	2	-0.19628	0.36335	0.49802	0.999927	9096	1	-0.19628
KIF21B	4	0.24204	0.3042	0.820598	7008	2	-0.13142	0.36344	0.49802	0.999927	9097	1	-0.13142
SLC4A2	4	0.66966	0.60533	0.896067	12921	1	-0.10928	0.36355	0.49802	0.999927	9098	1	-0.10928
SS18L1	4	0.46684	0.49019	0.894736	10230	1	0.033481	0.36359	0.49802	0.999927	9099	1	0.033481
LUC7L3	4	0.7957	0.74977	0.940999	15203	0	-0.030918	0.3637	0.49802	0.999927	9100	1	-0.030918
GCSAML	4	0.8816	0.85448	0.96551	16847	0	0.077728	0.36403	0.49802	0.999927	9101	1	0.077728
OR8B8	4	0.39553	0.44405	0.890664	9461	1	0.035842	0.36429	0.49802	0.999927	9102	1	0.035842
WNT4	4	0.80938	0.76492	0.941928	15496	0	0.17992	0.36433	0.49802	0.999927	9103	1	0.17992
RHOBTB1	4	0.26643	0.33001	0.834089	7539	1	0.059171	0.3644	0.49802	0.999927	9104	1	0.059171
CKM	4	0.029403	0.062779	0.728574	1424	1	-0.2583	0.36451	0.49802	0.999927	9105	1	-0.2583
RSBN1L	4	0.30704	0.37773	0.850105	8430	1	-0.17691	0.36455	0.49802	0.999927	9106	1	-0.17691
SERPINB2	4	0.71523	0.66639	0.928842	13671	1	-0.027859	0.36468	0.49802	0.999927	9107	1	-0.027859
ZDHHC9	4	0.89327	0.86726	0.96551	17053	0	0.14807	0.36473	0.49802	0.999927	9108	1	0.14807
GATA5	4	0.93899	0.92302	0.983643	17933	0	0.105	0.3649	0.49802	0.999927	9109	1	0.105
KANK4	4	0.25138	0.31407	0.83081	7214	1	-0.16086	0.36499	0.49802	0.999927	9110	1	-0.16086
DDX25	4	0.53718	0.52804	0.894736	11078	1	0.040133	0.3651	0.49802	0.999927	9111	1	0.040133
ZNF232	4	0.74815	0.70421	0.932695	14279	0	-0.25832	0.36549	0.49802	0.999927	9112	1	-0.25832
B3GNT7	4	0.035088	0.065601	0.728574	1672	2	-0.19066	0.36559	0.49802	0.999927	9113	1	-0.19066
NACA	4	0.050244	0.095418	0.802427	2260	2	-0.37078	0.36573	0.49802	0.999927	9114	1	-0.37078
TRIM74	4	0.28661	0.35513	0.838571	7994	1	-0.015721	0.36592	0.49802	0.999927	9115	1	-0.015721
TSR1	4	0.83182	0.78466	0.941928	15921	0	0.16873	0.36603	0.49802	0.999927	9116	1	0.16873
TXN2	4	0.70946	0.65973	0.925563	13566	1	0.063272	0.3661	0.49802	0.999927	9117	1	0.063272
LECT2	4	0.94774	0.9357	0.986234	18111	0	0.22475	0.36618	0.49802	0.999927	9118	1	0.22475
TESK2	4	0.83117	0.78466	0.941928	15905	0	0.16837	0.36625	0.49872	0.999927	9119	1	0.16837
RAB3IL1	4	0.15928	0.23451	0.820598	5137	2	-0.20384	0.36625	0.49872	0.999927	9120	1	-0.20384
SYT12	4	0.44104	0.47538	0.894736	9943	1	0.32699	0.36634	0.49942	0.999927	9121	1	0.32699
ANKRD52	4	0.84276	0.79832	0.943623	16129	0	0.0096137	0.36634	0.49942	0.999927	9122	1	0.0096137
ILKAP	4	0.50015	0.50991	0.894736	10606	1	-0.11426	0.3664	0.49942	0.999927	9123	1	-0.11426
XAF1	4	0.83141	0.78466	0.941928	15913	0	0.10136	0.36645	0.49942	0.999927	9124	1	0.10136
ARL6IP4	4	0.25527	0.32103	0.83311	7304	1	0.13367	0.36655	0.49942	0.999927	9125	1	0.13367
PGF	4	0.038932	0.074491	0.743401	1836	2	-0.40133	0.36662	0.49942	0.999927	9126	1	-0.40133
GORAB	4	0.15378	0.22439	0.820598	5021	1	-0.23691	0.36673	0.49942	0.999927	9127	1	-0.23691
PABPC4L	4	0.2112	0.27962	0.820598	6323	2	-0.20845	0.36682	0.49942	0.999927	9128	1	-0.20845
C2orf49	4	0.81729	0.77434	0.941928	15647	0	-0.16208	0.36682	0.49942	0.999927	9129	1	-0.16208
LSM7	4	0.17639	0.25632	0.820598	5513	1	-0.23323	0.36692	0.49942	0.999927	9130	1	-0.23323
PDE4C	4	0.11104	0.19515	0.820598	4069	1	0.015579	0.36719	0.49942	0.999927	9131	1	0.015579
CT47A6	4	0.68554	0.62828	0.910168	13172	1	-0.10226	0.36719	0.49942	0.999927	9132	1	-0.10226
CRLF2	4	0.58849	0.56229	0.894736	11738	1	-0.11442	0.36741	0.49942	0.999927	9133	1	-0.11442
CPNE3	4	0.39589	0.44405	0.890664	9466	1	-0.0091615	0.36741	0.49942	0.999927	9134	1	-0.0091615
SCN4B	4	0.31616	0.38536	0.850105	8620	1	0.0020798	0.36751	0.49942	0.999927	9135	1	0.0020798
CHST3	4	0.10649	0.1906	0.820598	3983	2	-0.1342	0.36754	0.49942	0.999927	9136	1	-0.1342
UBE2D1	4	0.74501	0.70103	0.932695	14215	0	-0.035012	0.3678	0.49942	0.999927	9137	1	-0.035012
MMP28	4	0.51019	0.51319	0.894736	10734	1	0.21831	0.36799	0.49942	0.999927	9138	1	0.21831
TMEM232	4	0.2303	0.29537	0.820598	6749	2	-0.28665	0.3681	0.49942	0.999927	9139	1	-0.28665
ELOVL3	4	0.73071	0.6828	0.930807	13951	1	-0.2103	0.36819	0.49942	0.999927	9140	1	-0.2103
CCDC150	4	0.042253	0.077121	0.743401	1968	3	-0.69475	0.36819	0.49942	0.999927	9141	1	-0.69475
STK39	4	0.3804	0.43589	0.886288	9316	1	-0.33065	0.36826	0.49942	0.999927	9142	1	-0.33065
R3HCC1	4	0.71702	0.6664	0.928842	13702	1	-0.030459	0.36826	0.49942	0.999927	9143	1	-0.030459
SH3YL1	4	0.47182	0.49351	0.894736	10285	1	-0.044343	0.36847	0.49942	0.999927	9144	1	-0.044343
LAIR2	4	0.72655	0.6828	0.930807	13869	1	0.018873	0.36854	0.49942	0.999927	9145	1	0.018873
GATA2	4	0.22547	0.29256	0.820598	6657	1	0.1118	0.36861	0.49942	0.999927	9146	1	0.1118
NFKB2	4	0.041291	0.076861	0.743401	1932	2	-0.44116	0.36869	0.49942	0.999927	9147	1	-0.44116
DCPS	4	0.78523	0.73518	0.932695	14983	0	-0.017895	0.36876	0.49942	0.999927	9148	1	-0.017895
CTDSP1	4	0.65008	0.59533	0.894736	12605	1	0.078583	0.36891	0.49942	0.999927	9149	1	0.078583
GPR39	4	0.55016	0.53633	0.894736	11233	1	0.14934	0.36904	0.49942	0.999927	9150	1	0.14934
R3HDM2	4	0.68496	0.62828	0.910168	13162	1	-0.0832	0.36904	0.49942	0.999927	9151	1	-0.0832
CHRNA3	4	0.34753	0.4145	0.865798	9027	1	-0.21269	0.36931	0.49942	0.999927	9152	1	-0.21269
TTC28	4	0.070378	0.13402	0.820598	3048	2	-0.067855	0.36935	0.49942	0.999927	9153	1	-0.067855
MLKL	4	0.023725	0.054651	0.728574	1196	3	-0.55908	0.36986	0.49942	0.999927	9154	1	-0.55908
HIST1H2BE	4	0.19585	0.27515	0.820598	5969	2	-0.11249	0.3699	0.49942	0.999927	9155	1	-0.11249
ENPP5	4	0.037603	0.070641	0.743401	1782	2	-0.22583	0.37009	0.49942	0.999927	9156	1	-0.22583
SLC9A6	4	0.2241	0.29071	0.820598	6621	2	-0.28727	0.37016	0.49942	0.999927	9157	1	-0.28727
KCNU1	3	0.68728	0.63216	0.912538	13204	0	-0.13584	0.37026	0.44119	0.999927	9158	1	-0.13584
NR2C2	4	0.68895	0.63157	0.912362	13235	1	0.21089	0.37045	0.50083	0.999927	9159	1	0.21089
THAP5	4	0.31765	0.38771	0.85137	8656	1	0.062396	0.37049	0.50083	0.999927	9160	1	0.062396
MRM1	4	0.016313	0.038967	0.728574	884	2	-0.18114	0.37056	0.50083	0.999927	9161	1	-0.18114
SATB2	4	0.26047	0.32402	0.833499	7413	2	-0.2966	0.3706	0.50083	0.999927	9162	1	-0.2966
GALNT13	4	0.65759	0.59872	0.894736	12721	1	-0.1667	0.37071	0.50083	0.999927	9163	1	-0.1667
ACP5	4	0.22488	0.29164	0.820598	6641	2	-0.2237	0.37075	0.50083	0.999927	9164	1	-0.2237
RBMS2	4	0.63372	0.58372	0.894736	12369	1	0.047265	0.37086	0.50224	0.999927	9165	1	0.047265
HOXB9	4	0.069833	0.13402	0.820598	3033	2	-0.49587	0.37093	0.50224	0.999927	9166	1	-0.49587
IMPDH2	4	0.66729	0.60368	0.896067	12880	1	-0.23818	0.37104	0.50224	0.999927	9167	1	-0.23818
FCRL5	4	0.16069	0.23536	0.820598	5166	1	0.067374	0.37115	0.50224	0.999927	9168	1	0.067374
ZNF543	4	0.064536	0.12334	0.820598	2812	2	-0.66298	0.37126	0.50224	0.999927	9169	1	-0.66298
NPHS1	4	0.7766	0.72778	0.932695	14810	0	0.027811	0.37126	0.50224	0.999927	9170	1	0.027811
TMC2	4	0.1548	0.22832	0.820598	5041	2	-0.30226	0.37154	0.50224	0.999927	9171	1	-0.30226
DHH	4	0.47747	0.49682	0.894736	10350	1	-0.35078	0.37154	0.50224	0.999927	9172	1	-0.35078
PRR18	4	0.060974	0.11682	0.820598	2672	3	-0.27942	0.3717	0.50224	0.999927	9173	1	-0.27942
TMEM187	4	0.026704	0.057387	0.728574	1327	2	-0.45682	0.37174	0.50224	0.999927	9174	1	-0.45682
GOLT1B	4	0.14314	0.22041	0.820598	4785	2	-0.086514	0.37203	0.50224	0.999927	9175	1	-0.086514
EPRS	4	0.76332	0.71537	0.932695	14594	0	0.18086	0.37211	0.50224	0.999927	9176	1	0.18086
ARHGAP25	4	0.1753	0.25543	0.820598	5488	2	-0.1556	0.37214	0.50224	0.999927	9177	1	-0.1556
WIPF2	4	0.71684	0.6664	0.928842	13698	1	0.021803	0.37227	0.50224	0.999927	9178	1	0.021803
HBG2	4	0.088275	0.16964	0.820598	3563	1	-0.063382	0.37227	0.50224	0.999927	9179	1	-0.063382
MDGA2	4	0.21024	0.27872	0.820598	6307	2	-0.24288	0.37245	0.50224	0.999927	9180	1	-0.24288
FASLG	4	0.70446	0.65973	0.925563	13473	1	0.001971	0.37251	0.50224	0.999927	9181	1	0.001971
TPRG1L	4	0.65689	0.59872	0.894736	12713	1	-0.067009	0.37262	0.50224	0.999927	9182	1	-0.067009
RPS6KA5	4	0.17023	0.24932	0.820598	5372	1	-0.077973	0.37262	0.50224	0.999927	9183	1	-0.077973
EPCAM	4	0.1958	0.27515	0.820598	5967	1	-0.069766	0.37271	0.50224	0.999927	9184	1	-0.069766
MPZ	4	0.058675	0.1147	0.820598	2590	2	-0.096359	0.37278	0.50224	0.999927	9185	1	-0.096359
OR5B21	4	0.72631	0.6828	0.930807	13865	1	-0.24913	0.373	0.50224	0.999927	9186	1	-0.24913
GHRL	4	0.29233	0.35871	0.843169	8119	2	-0.19512	0.373	0.50224	0.999927	9187	1	-0.19512
C1QL2	4	0.61144	0.57385	0.894736	12046	1	-0.02228	0.373	0.50224	0.999927	9188	1	-0.02228
CFAP46	4	0.32298	0.39511	0.857649	8757	2	-0.087722	0.37315	0.50224	0.999927	9189	1	-0.087722
ARPC5L	4	0.11802	0.20183	0.820598	4222	1	0.16443	0.37315	0.50224	0.999927	9190	1	0.16443
ENDOU	4	0.28445	0.35334	0.838571	7954	2	-0.27986	0.37324	0.50224	0.999927	9191	1	-0.27986
TTC9B	4	0.016673	0.039327	0.728574	902	1	0.046637	0.3733	0.50224	0.999927	9192	1	0.046637
DPY19L3	4	0.20013	0.27601	0.820598	6079	2	-0.17396	0.37343	0.50224	0.999927	9193	1	-0.17396
APOBEC3B	4	0.25141	0.31508	0.831992	7215	2	-0.2646	0.3737	0.50224	0.999927	9194	1	-0.2646
C5AR1	4	0.15289	0.22439	0.820598	4997	2	-0.10853	0.37387	0.50363	0.999927	9195	1	-0.10853
LANCL3	4	0.83405	0.78845	0.941928	15964	0	-0.065988	0.37405	0.50363	0.999927	9196	1	-0.065988
GPHA2	4	0.13967	0.2189	0.820598	4718	2	-0.49758	0.3742	0.50363	0.999927	9197	1	-0.49758
ALPK1	4	0.67665	0.61839	0.906567	13017	1	0.1272	0.37441	0.50363	0.999927	9198	1	0.1272
FAM53B	4	0.90913	0.8792	0.967049	17374	0	0.029473	0.37452	0.50363	0.999927	9199	1	0.029473
PPWD1	4	0.26581	0.33001	0.834089	7524	1	0.16717	0.37456	0.50363	0.999927	9200	1	0.16717
FNTA	4	0.0736	0.1434	0.820598	3176	1	-0.075052	0.37469	0.50503	0.999927	9201	1	-0.075052
SH2B1	4	0.090554	0.17341	0.820598	3617	2	-0.21597	0.37474	0.50503	0.999927	9202	1	-0.21597
NTAN1	4	0.22772	0.29444	0.820598	6700	2	-0.034325	0.37489	0.50503	0.999927	9203	1	-0.034325
B3GAT3	4	0.029833	0.063026	0.728574	1446	2	-0.95778	0.37489	0.50503	0.999927	9204	1	-0.95778
GSG1	4	0.12175	0.20496	0.820598	4306	2	-0.55606	0.37498	0.50503	0.999927	9205	1	-0.55606
TCF25	4	0.93614	0.91812	0.981751	17875	0	0.061809	0.37506	0.50503	0.999927	9206	1	0.061809
RAC2	4	0.8989	0.87161	0.96551	17165	0	0.099933	0.37515	0.50503	0.999927	9207	1	0.099933
NKX1-2	4	0.64983	0.59533	0.894736	12601	1	-0.17126	0.37518	0.50503	0.999927	9208	1	-0.17126
GCNT4	4	0.93494	0.91812	0.981751	17855	0	0.2776	0.37526	0.50503	0.999927	9209	1	0.2776
OSGIN1	4	0.49027	0.50658	0.894736	10489	1	-0.41494	0.3754	0.50503	0.999927	9210	1	-0.41494
GFM1	4	0.0030611	0.0063609	0.54672	214	3	-0.71317	0.37551	0.50503	0.999927	9211	1	-0.71317
NXT2	4	0.69275	0.63992	0.919566	13301	1	0.0048516	0.37559	0.50503	0.999927	9212	1	0.0048516
ZSWIM7	4	0.76583	0.71854	0.932695	14635	0	0.072241	0.37573	0.50503	0.999927	9213	1	0.072241
RGS6	4	0.10937	0.19447	0.820598	4034	2	-0.29776	0.3758	0.50503	0.999927	9214	1	-0.29776
DAB2	4	0.057319	0.11319	0.820598	2538	3	-0.36261	0.37588	0.50503	0.999927	9215	1	-0.36261
SMG1	4	0.062175	0.11862	0.820598	2715	2	-0.27315	0.37591	0.50503	0.999927	9216	1	-0.27315
TCEB3B	4	0.17872	0.26028	0.820598	5572	2	-0.29618	0.37602	0.50503	0.999927	9217	1	-0.29618
PCMTD1	4	0.21403	0.28474	0.820598	6399	1	-0.11847	0.3761	0.50503	0.999927	9218	1	-0.11847
FGF23	3	0.67896	0.62742	0.910168	13050	0	0.12556	0.37612	0.44119	0.999927	9219	1	0.12556
ST8SIA1	4	0.11257	0.19587	0.820598	4104	2	-0.17094	0.37619	0.50503	0.999927	9220	1	-0.17094
CCDC154	4	0.65731	0.59872	0.894736	12718	1	-0.087503	0.37624	0.50503	0.999927	9221	1	-0.087503
ASGR2	4	0.31902	0.38772	0.85137	8681	1	0.065436	0.37657	0.50503	0.999927	9222	1	0.065436
RAMP1	4	0.87117	0.83957	0.962476	16654	0	0.086152	0.37661	0.50503	0.999927	9223	1	0.086152
